date,subsidiary,activity,contract,team,equipment_id,hours_operated,km_driven,m3_moved,revenue,fuel_cost,labor_cost,maintenance_cost,overhead_cost,downtime_hours,incident_count,near_miss_count
2025-12-10,Bécar inc.,construction_chemins,CTR-004,Équipe A,EQ-012,11.73,20.9,9.9,657.03,20.02,649.51,92.73,41.36,0.91,0,0
2025-12-10,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-005,6.15,223.3,112.1,1050.36,177.38,320.98,23.42,32.92,1.27,0,0
2025-12-11,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-006,9.62,184.4,59.9,818.44,192.56,377.3,47.67,73.74,0.49,0,0
2025-12-11,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-001,3.19,192.3,83.8,815.68,335.48,190.5,14.62,23.89,0.39,0,0
2025-12-11,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-002,8.37,234.0,112.3,1114.66,344.31,530.29,83.93,49.19,1.59,0,0
2025-12-11,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-003,7.99,152.8,121.6,966.38,225.83,435.65,56.88,48.92,0.58,0,1
2025-12-11,Bécar inc.,chargement,CTR-006,Équipe B,EQ-008,10.32,9.9,110.3,597.8,14.46,543.08,44.0,68.46,0.72,0,0
2025-12-11,Bécar inc.,construction_chemins,CTR-004,Équipe B,EQ-001,8.29,6.0,7.6,465.07,4.96,427.92,12.81,39.86,0.4,0,0
2025-12-11,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-012,6.99,175.9,84.3,850.0,152.68,320.47,78.87,34.92,0.0,0,0
2025-12-12,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-004,8.81,25.4,37.5,529.55,43.95,655.47,92.45,51.71,1.38,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-012,6.83,138.8,95.3,809.5,154.5,249.84,24.43,26.67,0.0,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-006,9.1,192.6,112.5,1037.52,293.56,500.58,110.08,19.17,0.37,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-006,10.54,109.7,56.5,657.06,117.99,521.25,34.31,69.56,1.14,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-008,2.9,122.6,85.1,662.32,91.28,144.81,22.42,13.45,0.65,0,0
2025-12-12,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-004,7.99,75.6,96.5,696.14,74.94,496.12,79.68,58.97,0.0,1,0
2025-12-12,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-004,5.93,9.3,24.2,355.19,12.97,224.87,18.48,37.71,0.0,0,1
2025-12-12,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-001,7.34,230.7,92.1,1008.06,211.1,383.9,68.43,60.21,1.23,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-004,6.19,256.0,107.1,1103.02,268.23,353.66,54.61,41.5,0.0,0,0
2025-12-12,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-001,3.5,115.1,83.5,650.22,137.14,229.14,34.81,20.12,0.57,0,0
2025-12-12,Bécar inc.,construction_chemins,CTR-002,Équipe B,EQ-011,12.34,14.4,17.9,700.18,16.16,691.99,90.59,59.52,0.08,0,0
2025-12-12,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-004,8.14,169.1,77.0,826.54,210.35,471.99,83.98,52.54,0.41,0,0
2025-12-13,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-005,8.17,122.1,43.5,589.68,181.36,393.83,45.01,32.55,0.94,0,0
2025-12-13,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-011,11.54,326.6,17.3,995.44,368.65,533.71,84.21,57.67,1.25,0,0
2025-12-13,Bécar inc.,chargement,CTR-004,Équipe C,EQ-009,5.87,0.0,189.7,695.52,99.02,298.79,40.4,37.84,2.02,0,0
2025-12-13,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-005,4.9,16.9,14.1,286.42,29.53,326.17,36.01,30.79,0.0,0,0
2025-12-13,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-004,7.16,160.5,108.7,916.78,138.23,471.7,28.53,57.62,0.0,0,1
2025-12-13,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-009,10.14,155.7,89.6,883.46,134.3,446.85,46.06,50.38,0.8,0,0
2025-12-13,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-006,6.95,96.2,96.5,722.74,25.54,423.12,51.83,58.19,0.0,0,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-001,9.22,287.1,110.2,1238.38,268.64,405.4,35.48,72.24,0.0,0,0
2025-12-14,Bécar inc.,chargement,CTR-006,Équipe A,EQ-005,7.45,8.6,119.5,543.2,8.8,428.88,57.18,32.98,1.08,0,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-001,11.12,272.8,107.1,1228.72,277.12,551.52,138.39,56.65,0.09,0,0
2025-12-14,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-006,11.73,12.2,22.4,672.03,8.69,711.53,67.08,64.31,0.0,0,0
2025-12-14,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-006,10.76,158.0,57.4,770.88,76.06,503.92,38.51,50.47,1.2,0,0
2025-12-14,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-007,11.46,159.1,94.6,934.7,88.75,735.28,76.02,82.52,0.5,0,0
2025-12-14,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-001,6.63,16.7,21.1,389.97,21.75,320.26,54.9,26.61,0.8,1,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-004,7.77,119.7,143.6,977.6,188.95,421.02,91.59,20.64,0.0,0,0
2025-12-14,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-001,9.66,111.7,95.0,799.62,130.94,529.18,62.8,74.38,0.52,0,0
2025-12-14,Bécar inc.,chargement,CTR-004,Équipe B,EQ-005,9.14,4.8,26.8,330.96,0.0,568.32,109.4,77.29,0.59,0,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-008,10.97,314.4,97.0,1277.14,365.47,456.79,142.14,62.96,0.37,0,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-003,9.96,173.7,114.0,1017.42,189.06,507.07,43.19,67.38,0.0,0,0
2025-12-14,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-004,7.58,227.7,75.5,939.38,245.75,404.01,58.6,30.92,0.57,0,0
2025-12-15,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-001,7.83,129.0,87.3,773.94,90.12,342.42,27.89,31.51,1.69,0,0
2025-12-15,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-010,8.07,12.3,48.3,501.81,17.37,381.36,82.84,71.28,0.0,0,0
2025-12-15,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-001,5.65,264.2,49.4,880.54,287.66,341.07,45.37,23.48,0.0,0,1
2025-12-15,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-007,8.21,191.4,121.0,1052.86,190.71,379.25,52.65,43.81,0.53,0,0
2025-12-15,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-010,8.25,252.0,133.9,1238.5,368.41,520.25,86.8,67.57,2.08,0,0
2025-12-15,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-002,9.12,136.8,80.2,785.92,34.3,599.96,67.82,57.53,1.77,0,0
2025-12-15,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-007,9.96,13.3,39.3,594.96,9.47,494.92,125.88,28.13,1.05,0,0
2025-12-15,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-012,7.2,4.7,14.1,412.92,6.22,310.33,75.16,33.34,0.0,0,0
2025-12-15,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-003,9.25,244.9,77.2,1014.08,186.27,486.63,88.76,31.76,0.0,0,0
2025-12-15,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-009,5.16,160.0,80.6,767.28,96.16,243.27,35.46,25.98,0.72,0,0
2025-12-15,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-004,8.17,12.7,37.1,493.87,11.85,474.99,67.45,64.24,1.63,0,0
2025-12-16,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-005,8.14,155.7,73.5,783.06,108.2,459.52,45.28,59.2,0.0,0,0
2025-12-16,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-003,8.25,214.3,103.2,1032.76,272.84,494.83,80.41,68.2,1.02,0,0
2025-12-16,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-010,6.97,269.7,85.7,1061.6,425.94,324.05,70.26,36.56,1.86,0,0
2025-12-16,Bécar inc.,chargement,CTR-001,Équipe A,EQ-011,8.4,9.8,107.2,535.36,11.62,516.18,8.43,54.68,0.33,0,0
2025-12-16,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-005,7.76,17.3,33.7,467.24,19.6,360.49,47.65,53.4,0.57,0,0
2025-12-16,Bécar inc.,construction_chemins,CTR-004,Équipe B,EQ-012,10.23,4.1,24.5,592.05,4.51,563.04,122.73,37.14,1.06,0,0
2025-12-17,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-012,9.05,213.7,60.5,875.04,331.61,555.08,78.79,30.62,0.51,0,0
2025-12-17,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-001,9.09,190.0,43.9,757.22,247.64,468.57,88.53,45.79,0.0,0,0
2025-12-17,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-005,7.24,158.9,147.7,1070.7,137.76,344.16,133.35,45.3,0.0,0,0
2025-12-17,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-006,7.21,276.5,99.2,1134.88,427.21,400.01,48.57,47.17,1.57,0,0
2025-12-17,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-005,8.25,104.9,82.7,710.08,131.41,401.54,75.74,46.67,1.22,0,0
2025-12-17,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-009,7.74,175.1,76.4,830.14,171.03,498.09,96.41,48.7,0.51,0,0
2025-12-18,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-007,8.45,192.3,100.1,975.56,178.05,487.41,44.72,40.27,0.18,0,0
2025-12-18,Bécar inc.,construction_chemins,CTR-006,Équipe A,EQ-007,6.97,10.9,14.9,401.23,16.25,409.65,72.73,44.83,0.66,0,0
2025-12-18,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-003,6.75,182.4,77.5,832.78,132.77,360.59,46.08,28.32,0.0,0,0
2025-12-18,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-004,8.22,219.0,83.4,963.36,304.63,415.41,46.57,47.64,0.0,0,0
2025-12-18,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-010,9.91,112.6,68.1,698.5,148.05,608.12,132.13,56.36,2.07,0,0
2025-12-18,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-004,5.98,208.0,52.2,774.04,277.2,354.32,39.22,24.95,0.22,0,0
2025-12-19,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-006,6.71,263.5,59.0,936.48,314.87,412.43,78.24,33.51,1.04,0,0
2025-12-19,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-008,9.11,291.7,96.8,1192.92,404.56,522.71,32.43,57.53,0.0,0,0
2025-12-19,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-006,6.29,153.2,116.2,915.06,181.28,248.5,61.8,31.64,1.83,0,0
2025-12-19,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-010,7.65,203.3,63.6,839.36,258.55,384.03,56.3,43.59,0.66,0,0
2025-12-19,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-004,7.21,13.9,6.9,404.83,12.27,358.77,39.29,58.18,0.62,0,1
2025-12-19,Bécar inc.,transport_copeaux,CTR-001,Équipe C,EQ-007,7.69,123.8,78.1,723.18,21.19,330.49,97.66,52.83,1.66,0,0
2025-12-19,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-009,8.12,329.6,75.9,1174.88,637.41,412.05,99.88,66.34,0.0,0,0
2025-12-19,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-007,7.65,183.1,98.9,936.12,81.36,476.55,53.81,49.14,1.1,0,0
2025-12-19,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-002,6.14,12.9,21.4,363.38,8.31,352.26,39.07,30.79,0.23,0,1
2025-12-19,Bécar inc.,chargement,CTR-002,Équipe C,EQ-007,8.83,11.4,142.7,646.8,16.35,501.98,33.66,38.06,0.44,0,0
2025-12-20,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-002,7.88,132.4,87.0,781.12,132.13,478.51,60.04,52.56,0.76,0,1
2025-12-20,Bécar inc.,chargement,CTR-004,Équipe B,EQ-011,8.69,0.6,120.5,580.72,0.83,514.98,49.85,49.11,0.75,0,0
2025-12-20,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-001,7.51,66.5,70.4,563.08,5.98,404.99,80.02,31.97,0.22,0,0
2025-12-20,Bécar inc.,chargement,CTR-001,Équipe B,EQ-007,7.47,0.9,127.5,566.16,1.0,421.26,65.37,44.33,0.0,0,0
2025-12-20,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-011,6.71,261.1,121.1,1179.6,381.05,296.28,8.67,48.6,0.69,0,0
2025-12-20,Bécar inc.,chargement,CTR-004,Équipe C,EQ-011,6.0,5.6,158.1,610.68,6.99,371.88,70.01,33.82,0.0,0,0
2025-12-20,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-002,8.61,268.2,70.6,1027.42,245.78,444.11,79.4,46.44,1.44,0,0
2025-12-21,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-012,9.51,188.9,104.7,1005.56,234.64,523.16,58.47,44.5,1.58,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-006,9.73,172.5,87.9,906.24,0.0,475.43,89.34,61.52,1.37,0,0
2025-12-21,Bécar inc.,chargement,CTR-005,Équipe C,EQ-003,5.73,0.0,82.0,390.04,189.36,285.56,50.49,27.82,0.0,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-001,8.41,136.4,39.1,607.86,116.64,386.94,48.01,59.54,0.0,0,0
2025-12-21,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-012,9.42,169.7,95.9,926.5,98.8,291.02,87.65,59.08,0.98,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-001,11.09,161.0,68.7,828.62,94.03,714.41,104.71,69.92,3.09,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-012,7.29,155.8,70.3,755.18,97.35,471.95,66.04,38.54,1.21,0,0
2025-12-21,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-007,9.36,189.8,79.5,904.04,334.39,450.93,87.5,58.46,0.11,0,0
2025-12-21,Bécar inc.,chargement,CTR-003,Équipe C,EQ-008,6.83,7.1,164.3,651.28,9.81,213.12,69.18,32.7,0.96,0,0
2025-12-21,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-001,7.96,245.1,108.5,1116.5,349.53,300.15,92.45,39.31,1.17,0,0
2025-12-21,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-008,10.06,12.7,20.8,578.26,14.6,418.41,81.31,40.25,0.28,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-009,7.02,224.8,80.8,944.12,160.36,468.81,56.66,38.63,0.28,0,0
2025-12-21,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-009,10.39,229.9,78.6,1007.2,390.99,602.45,75.76,55.86,0.86,0,0
2025-12-21,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-004,7.45,241.7,38.9,821.44,246.12,358.69,82.88,41.42,2.04,0,0
2025-12-22,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-010,5.6,130.6,96.4,773.72,214.62,192.55,69.55,30.32,0.0,0,0
2025-12-22,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-005,9.14,8.7,13.9,519.38,8.75,477.74,80.85,40.59,1.32,0,0
2025-12-22,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-006,6.75,235.6,138.6,1194.22,294.08,417.63,76.7,31.84,0.62,0,0
2025-12-22,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-004,6.87,155.8,66.3,731.62,164.37,386.49,53.25,19.43,0.0,0,0
2025-12-22,Bécar inc.,construction_chemins,CTR-001,Équipe B,EQ-012,8.44,9.2,13.6,480.52,13.39,494.11,93.6,39.77,1.54,0,0
2025-12-22,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-006,3.64,161.9,87.3,770.9,163.07,240.42,16.35,17.4,0.0,0,0
2025-12-22,Bécar inc.,chargement,CTR-003,Équipe B,EQ-008,5.92,11.2,159.2,611.52,12.61,241.72,23.93,34.82,1.04,0,0
2025-12-22,Bécar inc.,chargement,CTR-006,Équipe C,EQ-009,10.68,8.6,82.1,528.92,9.05,544.36,54.98,44.54,1.81,0,0
2025-12-22,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-001,6.92,214.1,33.8,730.78,286.39,223.18,51.32,47.79,1.1,0,0
2025-12-22,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-009,10.35,191.2,34.2,743.74,222.08,563.99,74.94,66.37,0.78,0,0
2025-12-22,Bécar inc.,chargement,CTR-001,Équipe B,EQ-001,8.86,11.7,118.7,580.44,16.17,358.34,78.79,49.04,1.58,0,0
2025-12-23,Bécar inc.,construction_chemins,CTR-005,Équipe B,EQ-007,12.59,5.5,24.4,721.73,7.16,681.63,94.83,67.33,0.41,0,0
2025-12-23,Bécar inc.,chargement,CTR-006,Équipe B,EQ-005,7.4,4.6,104.1,498.68,2.59,375.29,50.71,54.63,0.0,0,0
2025-12-23,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-012,6.44,213.7,109.3,1023.26,237.17,263.95,24.87,44.53,0.0,0,0
2025-12-23,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-010,6.32,121.5,102.9,792.66,112.01,189.59,64.16,25.73,0.97,0,1
2025-12-23,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-010,6.09,179.5,101.8,911.72,196.12,372.82,41.26,53.16,2.3,0,0
2025-12-23,Bécar inc.,chargement,CTR-005,Équipe B,EQ-011,5.64,11.0,129.6,520.8,11.86,293.78,3.77,30.11,0.0,0,0
2025-12-23,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-005,9.06,217.8,116.1,1106.64,433.51,348.44,62.61,40.88,0.74,0,0
2025-12-23,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-010,6.13,5.9,21.4,362.83,4.06,316.38,46.64,27.25,1.3,0,0
2025-12-23,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-002,7.99,222.7,74.7,932.56,304.71,363.53,83.87,37.99,1.28,1,0
2025-12-23,Bécar inc.,chargement,CTR-003,Équipe C,EQ-008,6.89,0.5,71.6,393.4,0.7,358.05,45.65,34.76,0.12,0,0
2025-12-23,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-001,11.67,148.4,106.1,960.94,235.59,558.17,67.73,78.62,1.06,0,0
2025-12-23,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-003,7.53,11.0,8.1,423.87,8.14,362.77,45.36,43.69,1.07,0,0
2025-12-23,Bécar inc.,chargement,CTR-002,Équipe C,EQ-007,7.37,0.0,120.5,543.76,93.22,268.02,99.86,35.51,0.0,0,0
2025-12-23,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-012,7.03,200.7,99.8,967.28,294.13,360.51,68.73,47.41,0.76,0,0
2025-12-24,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-005,10.3,94.3,126.1,897.26,109.2,561.76,70.97,32.18,0.49,0,0
2025-12-24,Bécar inc.,chargement,CTR-002,Équipe A,EQ-008,11.69,1.6,169.9,803.04,1.29,590.82,117.82,51.37,1.87,0,0
2025-12-24,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-007,10.84,172.1,128.2,1086.54,159.85,629.94,104.64,43.6,0.77,0,0
2025-12-24,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-005,7.88,174.6,75.8,829.16,213.19,369.17,129.45,27.67,0.13,0,0
2025-12-24,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-008,8.45,200.0,115.9,1055.7,327.9,408.92,73.78,23.9,0.68,0,0
2025-12-24,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-005,8.27,106.4,63.8,638.14,171.91,468.94,96.89,65.87,0.0,0,0
2025-12-24,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-010,6.33,216.9,108.6,1025.52,330.25,340.04,54.04,40.61,0.84,0,0
2025-12-25,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-008,5.51,196.6,126.0,1035.7,193.12,292.13,57.79,13.9,0.18,0,0
2025-12-25,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-012,8.67,232.9,90.4,1030.04,322.02,428.95,73.58,40.54,1.61,0,0
2025-12-25,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-008,8.35,6.3,37.8,504.61,8.68,456.15,51.31,52.3,0.0,0,0
2025-12-25,Bécar inc.,construction_chemins,CTR-005,Équipe C,EQ-005,8.36,24.8,16.3,479.36,28.36,529.26,84.05,78.13,0.01,0,0
2025-12-25,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-006,7.88,242.2,100.4,1076.28,325.62,384.39,93.94,91.91,1.15,1,0
2025-12-25,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-009,7.97,286.7,116.2,1239.0,316.77,337.4,98.07,44.24,0.0,0,0
2025-12-25,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-002,7.8,224.1,72.1,921.82,188.93,450.98,51.96,50.22,0.0,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-012,6.57,261.6,46.9,881.38,432.52,411.05,71.04,30.18,0.0,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-003,6.11,220.6,96.4,980.9,386.9,345.54,69.86,38.74,1.38,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-009,8.8,218.1,94.8,1017.42,239.44,405.8,101.67,54.12,0.0,0,0
2025-12-26,Bécar inc.,chargement,CTR-001,Équipe C,EQ-002,6.97,12.3,79.5,417.76,17.73,484.37,80.1,38.88,0.0,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-004,7.41,173.9,97.1,904.36,119.17,344.88,56.51,39.51,2.07,0,0
2025-12-26,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-003,5.82,285.5,58.3,966.06,406.45,311.95,58.21,47.64,1.05,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-009,5.67,118.0,86.3,706.86,154.56,217.62,54.88,24.92,1.62,0,0
2025-12-26,Bécar inc.,chargement,CTR-005,Équipe C,EQ-009,8.0,5.4,140.7,617.96,4.19,333.49,75.21,31.8,0.0,0,0
2025-12-26,Bécar inc.,construction_chemins,CTR-005,Équipe B,EQ-007,6.37,22.7,34.1,391.27,22.77,360.6,24.76,29.4,0.68,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-010,7.47,154.4,90.8,837.34,204.8,400.29,33.18,30.83,0.92,0,1
2025-12-26,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-008,5.95,258.5,89.7,1034.6,234.28,301.46,38.54,45.18,0.44,0,0
2025-12-26,Bécar inc.,chargement,CTR-003,Équipe B,EQ-008,5.2,7.0,118.4,477.12,8.52,271.88,46.46,39.68,0.0,0,0
2025-12-26,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-002,12.96,216.8,113.3,1163.44,227.04,570.97,92.57,86.74,0.93,0,0
2025-12-26,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-012,9.51,6.0,32.6,562.17,5.48,530.2,71.56,75.83,0.27,0,0
2025-12-26,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-005,7.52,149.2,74.0,759.6,238.59,355.03,74.41,45.85,0.0,0,0
2025-12-27,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-010,5.67,187.3,108.2,946.92,159.74,267.3,54.12,35.97,0.0,0,0
2025-12-27,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-002,9.21,146.1,98.6,881.6,158.02,496.46,52.53,63.75,0.0,0,0
2025-12-27,Bécar inc.,chargement,CTR-006,Équipe A,EQ-009,7.85,10.7,116.6,546.28,6.02,502.6,91.47,43.79,0.0,0,0
2025-12-27,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-008,6.48,94.4,91.0,688.32,97.88,380.41,26.98,29.09,0.0,0,0
2025-12-27,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-007,6.52,162.1,106.8,901.18,156.69,351.43,52.72,31.11,0.18,0,0
2025-12-27,Bécar inc.,transport_copeaux,CTR-005,Équipe B,EQ-001,10.49,169.9,108.0,994.6,79.81,506.01,86.14,89.27,0.0,0,0
2025-12-27,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-012,8.6,191.1,124.1,1071.62,256.28,538.55,60.2,38.82,0.42,0,0
2025-12-27,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-001,5.94,226.2,73.0,896.56,365.86,290.22,59.99,35.01,1.2,0,0
2025-12-27,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-012,9.42,221.4,65.7,919.44,179.54,539.23,67.61,66.22,0.46,0,0
2025-12-28,Bécar inc.,chargement,CTR-002,Équipe B,EQ-004,10.15,5.8,138.6,672.28,6.87,537.92,137.13,75.39,0.66,0,0
2025-12-28,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-004,9.35,113.4,109.4,855.38,128.39,412.37,115.02,73.12,0.81,0,0
2025-12-28,Bécar inc.,chargement,CTR-006,Équipe A,EQ-005,5.61,14.0,157.3,597.52,13.56,245.51,54.43,29.21,0.86,0,0
2025-12-28,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-008,8.26,99.4,78.7,682.16,143.6,469.56,46.76,31.99,0.61,0,0
2025-12-28,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-010,10.7,192.3,44.2,792.46,239.55,731.36,43.89,60.66,0.42,0,1
2025-12-28,Bécar inc.,construction_chemins,CTR-005,Équipe B,EQ-007,7.79,9.9,18.3,450.41,4.55,422.27,113.3,49.17,1.15,0,0
2025-12-28,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-009,10.68,228.3,85.9,1038.1,284.97,490.98,38.44,42.02,0.64,0,0
2025-12-28,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-001,7.33,160.7,69.6,763.88,245.4,269.57,14.07,41.27,0.68,0,0
